0.0	-	33,32,31,30,19,18,17,16,15,14,13,12,11,10,9,29,8,28,7,6,27,5,26,4,25,24,3,2,23,1,22,21,0,20
1.0	-	22;4,10;28;21;17;9;11;15;13,3,2,1,0,8,7;19;18;27,25,23,33,32,31,29;6,5,16;30;26;20;14;12;24
2.0	-	12;28;26;20;9;4,10;11;17;25,31;18;14;21;27,24;15;23,33,32,29;30,8;19;22;13,3,2,1,0,7;6,5,16
3.0	-	28;20;13,2,1,0;8;30;23,33,32;22;14;11;18;7;16;25,31;10;9;3;6,5;15;26,29;27;12;19;4;21;24;17
4.0	-	25,31;12;26;10;18;17;23,33,32;27;6,5;28;24;20;13;14;15;7;19;9;3;21;22;16;29;4;2,1,0;8;30;11
5.0	-	24;14;5;2,1;0;20;26;25,31;21;9;10;22;8;19;16;17;13;6;15;3;28;7;11;12;4;30;32;33;27;18;29;23
6.0	-	14;30;27;2;32;19;4;24;5;6;17;13;7;26;33;23;3;8;25,31;18;29;21;28;11;22;0;16;10;1;20;12;15;9
7.0	-	30;16;20;8;19;28;33;7;2;6;10;14;17;24;31;25;22;12;13;15;1;26;21;3;5;23;18;11;32;9;29;27;4;0
8.0	-	30;3;2;6;32;7;15;13;10;19;31;16;29;28;22;4;27;25;9;26;24;8;11;23;20;14;33;5;1;0;12;18;17;21
9.0	-	28;7;14;30;21;4;16;27;19;18;6;10;23;25;13;24;15;11;32;29;17;3;9;33;1;8;5;20;31;0;26;22;12;2
10.0	-	10;32;29;23;26;21;31;25;27;1;18;17;19;9;33;20;4;3;7;12;8;14;16;6;13;15;24;28;5;22;11;30;0;2
11.0	-	1;24;25;5;4;23;26;16;33;7;19;12;29;20;22;11;10;32;17;13;6;0;27;15;9;21;18;14;3;28;2;8;31;30
12.0	-	19;30;3;32;27;1;13;20;0;31;10;16;24;22;4;15;14;12;33;29;21;5;9;28;18;25;17;11;26;23;7;8;6;2
13.0	-	24;21;16;22;14;0;9;17;2;15;7;12;18;31;3;8;30;19;13;5;25;23;10;1;32;11;33;27;20;26;4;28;29;6
14.0	-	21;0;13;16;22;7;11;17;15;27;6;12;30;8;28;20;5;2;31;32;23;33;25;14;24;3;1;10;29;9;26;4;19;18
15.0	-	26;25;29;24;8;13;2;21;5;12;18;15;9;3;16;23;7;17;33;30;0;27;32;19;20;4;6;14;1;31;11;28;22;10
16.0	-	24;10;16;21;1;29;17;2;27;22;33;32;3;6;0;7;15;23;18;13;30;26;8;11;20;4;12;14;19;31;28;9;25;5
17.0	-	1;22;12;31;25;5;16;2;23;32;28;7;8;24;26;20;9;4;33;21;11;6;30;15;18;27;13;19;17;10;14;0;29;3
18.0	-	23;11;8;14;12;5;33;26;22;18;17;32;29;27;3;30;19;20;10;7;1;21;6;9;31;0;25;13;2;24;28;16;15;4
