3.23306	 - 	0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 3, 3, 2, 2, 2, 2, 1, 2, 3, 2, 2, 3, 4, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 4, 4, 4, 0, 0, 0, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 1, 1, 5, 1, 1, 5, 5, 1, 1, 1, 4, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 2, 4, 4, 1, 1, 1, 4, 5, 5, 7, 8, 8, 8, 8, 8, 8, 8, 5, 5, 5, 5, 0, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 2, 2, 6, 6, 6, 6, 6, 6, 6, 9, 6, 6, 6, 
6.46612	 - 	0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 10, 1, 10, 1, 1, 10, 10, 2, 2, 2, 2, 1, 2, 10, 2, 2, 10, 6, 1, 1, 1, 1, 1, 1, 1, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 10, 4, 13, 7, 7, 14, 14, 14, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 1, 5, 5, 1, 1, 15, 9, 3, 15, 15, 11, 11, 11, 12, 8, 1, 1, 1, 1, 9, 9, 11, 2, 1, 11, 1, 1, 2, 2, 2, 1, 1, 1, 12, 15, 15, 17, 18, 18, 18, 18, 18, 18, 18, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 2, 2, 16, 16, 16, 16, 16, 16, 16, 19, 16, 16, 16, 
9.69919	 - 	0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 3, 3, 5, 5, 5, 5, 1, 5, 3, 5, 5, 3, 4, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 9, 4, 4, 10, 10, 10, 4, 4, 4, 4, 1, 4, 4, 4, 4, 4, 1, 4, 4, 1, 1, 11, 4, 6, 11, 11, 7, 7, 7, 8, 2, 1, 1, 1, 1, 2, 2, 7, 5, 1, 7, 1, 1, 5, 5, 5, 1, 1, 1, 8, 11, 11, 13, 14, 14, 14, 14, 14, 14, 14, 11, 11, 11, 11, 10, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 11, 5, 5, 12, 12, 12, 12, 12, 12, 12, 15, 12, 12, 12, 
12.9322	 - 	0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 3, 3, 7, 7, 7, 7, 1, 7, 3, 7, 7, 3, 6, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 12, 4, 4, 13, 13, 13, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 1, 5, 5, 1, 1, 14, 4, 9, 14, 14, 10, 10, 10, 11, 2, 1, 1, 1, 1, 2, 2, 10, 7, 1, 10, 1, 1, 7, 7, 7, 1, 1, 1, 11, 14, 14, 16, 17, 17, 17, 17, 17, 17, 17, 14, 14, 14, 14, 13, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 8, 7, 15, 15, 15, 15, 15, 15, 15, 18, 15, 15, 15, 
16.1653	 - 	0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 3, 1, 3, 1, 1, 3, 3, 7, 7, 7, 7, 1, 7, 3, 7, 7, 3, 6, 1, 1, 1, 1, 1, 1, 1, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 3, 4, 12, 4, 4, 13, 13, 13, 5, 5, 5, 5, 1, 5, 5, 5, 5, 5, 1, 5, 5, 1, 1, 14, 4, 9, 14, 14, 10, 10, 10, 11, 2, 1, 1, 1, 1, 2, 2, 10, 7, 1, 10, 1, 1, 7, 7, 7, 1, 1, 1, 11, 14, 14, 16, 17, 17, 17, 17, 17, 17, 17, 14, 14, 14, 14, 13, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 14, 8, 7, 15, 15, 15, 15, 15, 15, 15, 18, 15, 15, 15, 
19.3984	 - 	0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 4, 2, 4, 2, 2, 4, 4, 8, 8, 8, 8, 2, 8, 4, 8, 8, 4, 7, 2, 2, 2, 1, 1, 1, 1, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 5, 13, 5, 5, 14, 14, 14, 6, 6, 6, 6, 2, 6, 6, 6, 6, 6, 2, 6, 6, 2, 2, 15, 5, 10, 15, 15, 11, 11, 11, 12, 3, 1, 1, 1, 2, 3, 3, 11, 8, 2, 11, 2, 2, 8, 8, 8, 2, 2, 1, 12, 15, 15, 17, 18, 18, 18, 18, 18, 18, 18, 15, 15, 15, 15, 14, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 15, 9, 8, 16, 16, 16, 16, 16, 16, 16, 19, 16, 16, 16, 
22.6314	 - 	0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 3, 3, 3, 3, 7, 4, 7, 4, 4, 7, 7, 12, 12, 12, 12, 4, 12, 7, 12, 12, 7, 11, 4, 4, 4, 3, 3, 3, 3, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 7, 8, 17, 8, 8, 18, 18, 18, 10, 10, 10, 10, 4, 10, 10, 10, 10, 10, 4, 10, 10, 4, 4, 19, 9, 14, 19, 19, 15, 15, 15, 16, 6, 3, 3, 3, 4, 6, 6, 15, 12, 4, 15, 5, 5, 12, 12, 12, 5, 5, 3, 16, 19, 19, 21, 22, 22, 22, 22, 22, 22, 22, 19, 19, 19, 19, 18, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 13, 12, 20, 20, 20, 20, 20, 20, 20, 23, 20, 20, 20, 
25.8645	 - 	0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 5, 3, 5, 3, 3, 5, 5, 10, 10, 10, 10, 3, 10, 5, 10, 10, 5, 9, 3, 3, 3, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 15, 6, 6, 16, 16, 16, 8, 8, 8, 8, 3, 8, 8, 8, 8, 8, 3, 8, 8, 3, 3, 17, 7, 12, 17, 17, 13, 13, 13, 14, 4, 2, 2, 2, 3, 4, 4, 13, 10, 3, 13, 3, 3, 10, 10, 10, 3, 3, 2, 14, 17, 17, 19, 20, 20, 20, 20, 20, 20, 20, 17, 17, 17, 17, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 11, 10, 18, 18, 18, 18, 18, 18, 18, 21, 18, 18, 18, 
29.0976	 - 	0, 0, 0, 0, 0, 0, 0, 1, 1, 2, 3, 3, 3, 3, 3, 8, 4, 8, 4, 4, 8, 8, 12, 12, 12, 12, 4, 12, 8, 12, 12, 8, 10, 4, 4, 4, 3, 3, 3, 3, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 8, 9, 17, 9, 9, 18, 18, 18, 11, 11, 11, 11, 4, 11, 11, 11, 11, 11, 4, 11, 11, 4, 4, 19, 10, 14, 19, 19, 15, 15, 15, 16, 7, 3, 3, 3, 4, 7, 7, 15, 12, 4, 15, 6, 6, 12, 12, 12, 5, 5, 3, 16, 19, 19, 21, 22, 22, 22, 22, 22, 22, 22, 19, 19, 19, 19, 18, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 19, 13, 12, 20, 20, 20, 20, 20, 20, 20, 23, 20, 20, 20, 
32.3306	 - 	0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 2, 2, 2, 2, 2, 5, 3, 5, 3, 3, 5, 5, 10, 10, 10, 10, 3, 10, 5, 10, 10, 5, 7, 3, 3, 3, 2, 2, 2, 2, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 5, 6, 15, 6, 6, 16, 16, 16, 8, 8, 8, 8, 3, 8, 8, 8, 8, 8, 3, 8, 8, 3, 3, 17, 7, 12, 17, 17, 13, 13, 13, 14, 4, 2, 2, 2, 3, 4, 4, 13, 9, 3, 13, 3, 3, 10, 10, 10, 3, 3, 2, 14, 17, 17, 19, 20, 20, 20, 20, 20, 20, 20, 17, 17, 17, 17, 16, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 17, 11, 10, 18, 18, 18, 18, 18, 18, 18, 21, 18, 18, 18, 
